"continent" "status" "order" "family" "genus" "species" "mass.grams"
"311" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "melckorum" NA
"312" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "platyops" NA
"313" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "capensis" 6
"314" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "flavescens" 10.5
"315" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "hottentotus" 30
"316" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "rendalli" 6.3
"317" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "serotinus" 22.9
"318" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "somalicus" 3.8
"319" "AF" "extant" "Chiroptera" "Vespertilionidae" "Eptesicus" "tenuipinnis" 5.3
"320" "AF" "extant" "Chiroptera" "Vespertilionidae" "Kerivoula" "aerosa" NA
"321" "AF" "extant" "Chiroptera" "Vespertilionidae" "Kerivoula" "africana" NA
"322" "Af" "extant" "Chiroptera" "Vespertilionidae" "Kerivoula" "cuprosa" NA
"323" "AF" "extant" "Chiroptera" "Vespertilionidae" "Kerivoula" "smithi" NA
"324" "AF" "extant" "Chiroptera" "Vespertilionidae" "Kerivoula" "argentata" 10
"325" "AF" "extant" "Chiroptera" "Vespertilionidae" "Kerivoula" "lanosa" 6.5
"326" "AF" "extant" "Chiroptera" "Vespertilionidae" "Kerivoula" "phalaena" 3
"327" "AF" "extant" "Chiroptera" "Vespertilionidae" "Laephotis" "angolensis" NA
"328" "AF" "extant" "Chiroptera" "Vespertilionidae" "Laephotis" "namibensis" NA
"329" "AF" "extant" "Chiroptera" "Vespertilionidae" "Laephotis" "botswanae" 7.2
"330" "AF" "extant" "Chiroptera" "Vespertilionidae" "Laephotis" "wintoni" 6
"331" "AF" "extant" "Chiroptera" "Vespertilionidae" "Mimetillus" "moloneyi" 8.8
"332" "AF" "extant" "Chiroptera" "Vespertilionidae" "Miniopterus" "fraterculus" 7.3
"333" "AF" "extant" "Chiroptera" "Vespertilionidae" "Miniopterus" "inflatus" 14.2
"334" "AF" "extant" "Chiroptera" "Vespertilionidae" "Miniopterus" "minor" 7
"335" "AF" "extant" "Chiroptera" "Vespertilionidae" "Miniopterus" "schreibersi" 11.5
"336" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "lesueuri" NA
"337" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "morrisi" NA
"338" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "scotti" NA
"339" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "seabrai" NA
"340" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "bocagei" 7.8
"341" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "emarginatus" 7.7
"342" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "nattereri" 7.1
"343" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "tricolor" 13.9
"344" "AF" "extant" "Chiroptera" "Vespertilionidae" "Myotis" "welwitschii" 15.5
"345" "AF" "extant" "Chiroptera" "Vespertilionidae" "Nyctalus" "lasiopterus" 49.7
"346" "AF" "extant" "Chiroptera" "Vespertilionidae" "Nyctalus" "noctula" 28
"347" "AF" "extant" "Chiroptera" "Vespertilionidae" "Nycticeius" "schlieffeni" 5
"348" "AF" "extant" "Chiroptera" "Vespertilionidae" "Otonycteris" "hemprichi" 23.8
"349" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "aegyptius" NA
"350" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "aero" NA
"351" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "anchietai" NA
"352" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "ariel" NA
"353" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "inexspectatus" NA
"354" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "musciculus" NA
"355" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "permixtus" NA
"356" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "crassulus" 6.1
"357" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "eisentrauti" 6
"358" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "kuhlii" 5.9
"359" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "nanulus" 2.5
"360" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "nanus" 3.9
"361" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "rueppelli" 6.9
"362" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "rusticus" 4.6
"363" "AF" "extant" "Chiroptera" "Vespertilionidae" "Pipistrellus" "savii" 6.4
"364" "AF" "extant" "Chiroptera" "Vespertilionidae" "Scotoecus" "albofuscus" 4.5
"365" "AF" "extant" "Chiroptera" "Vespertilionidae" "Scotoecus" "hirundo" 9.3
"366" "AF" "extant" "Chiroptera" "Vespertilionidae" "Scotophilus" "dinganii" 25.1
"367" "AF" "extant" "Chiroptera" "Vespertilionidae" "Scotophilus" "leucogaster" 20.2
"368" "AF" "extant" "Chiroptera" "Vespertilionidae" "Scotophilus" "nigrita" 101
"369" "AF" "extant" "Chiroptera" "Vespertilionidae" "Scotophilus" "nux" 30
"370" "AF" "extant" "Chiroptera" "Vespertilionidae" "Scotophilus" "viridis" 19.6
"371" "AF" "extant" "Hyracoidea" "Procaviidae" "Dendrohyrax" "validus" 2430
"372" "AF" "extant" "Hyracoidea" "Procaviidae" "Dendrohyrax" "arboreus" 2950
"373" "AF" "extant" "Hyracoidea" "Procaviidae" "Dendrohyrax" "dorsalis" 3175
"374" "AF" "extant" "Hyracoidea" "Procaviidae" "Heterohyrax" "antineae" NA
"375" "AF" "extant" "Hyracoidea" "Procaviidae" "Heterohyrax" "brucei" 2625
"376" "AF" "extant" "Hyracoidea" "Procaviidae" "Procavia" "capensis" 3030
"377" "AF" "extant" "Insectivora" "Chrysochloridae" "Amblysomus" "gunningi" NA
"378" "AF" "extant" "Insectivora" "Chrysochloridae" "Amblysomus" "hottentotus" 67.9
"379" "AF" "extant" "Insectivora" "Chrysochloridae" "Amblysomus" "iris" 44
"380" "AF" "extant" "Insectivora" "Chrysochloridae" "Amblysomus" "julianae" 22
"381" "AF" "extant" "Insectivora" "Chrysochloridae" "Calcochloris" "obtusirostris" 24.1
"382" "AF" "extant" "Insectivora" "Chrysochloridae" "Chlorotalpa" "duthieae" NA
"383" "AF" "extant" "Insectivora" "Chrysochloridae" "Chlorotalpa" "leucorhina" NA
"384" "AF" "extant" "Insectivora" "Chrysochloridae" "Chlorotalpa" "tytonis" NA
"385" "AF" "extant" "Insectivora" "Chrysochloridae" "Chlorotalpa" "sclateri" 42
"386" "AF" "extant" "Insectivora" "Chrysochloridae" "Chlorotalpa" "arendsi" 52.4
"387" "AF" "extant" "Insectivora" "Chrysochloridae" "Chrysochloris" "visagiei" NA
"388" "AF" "extant" "Insectivora" "Chrysochloridae" "Chrysochloris" "asiatica" 49
"389" "AF" "extant" "Insectivora" "Chrysochloridae" "Chrysochloris" "stuhlmanni" 39.8
"390" "AF" "extant" "Insectivora" "Chrysochloridae" "Chrysospalax" "trevelyani" 426.5
"391" "AF" "extant" "Insectivora" "Chrysochloridae" "Chrysospalax" "villosus" 119.9
"392" "AF" "extant" "Insectivora" "Chrysochloridae" "Cryptochloris" "wintoni" NA
"393" "AF" "extant" "Insectivora" "Chrysochloridae" "Cryptochloris" "zyli" NA
"394" "AF" "extant" "Insectivora" "Chrysochloridae" "Eremitalpa" "granti" 26.1
"395" "AF" "extant" "Insectivora" "Erinaceidae" "Atelerix" "sclateri" NA
"396" "AF" "extant" "Insectivora" "Erinaceidae" "Atelerix" "frontalis" 309.5
"397" "AF" "extant" "Insectivora" "Erinaceidae" "Atelerix" "albiventris" 600
"398" "AF" "extant" "Insectivora" "Erinaceidae" "Atelerix" "algirus" 1250
"399" "AF" "extant" "Insectivora" "Erinaceidae" "Hemiechinus" "aethiopicus" 188
"400" "AF" "extant" "Insectivora" "Erinaceidae" "Hemiechinus" "hypomelas" 213
"401" "AF" "extant" "Insectivora" "Soricidae" "Congosorex" "polli" NA
"402" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "aleksandrisi" NA
"403" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "allex" NA
"404" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "ansellorum" NA
"405" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "attila" NA
"406" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "baileyi" NA
"407" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "batesi" NA
"408" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "bottegoides" NA
"409" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "buettikoferi" NA
"410" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "caliginea" NA
"411" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "cinderella" NA
"412" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "congobelgica" NA
"413" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "crenata" NA
"414" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "desperata" NA
"415" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "eisentrauti" NA
"416" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "erica" NA
"417" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "fischeri" NA
"418" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "floweri" NA
"419" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "glassi" NA
"420" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "goliath" NA
"421" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "grassei" NA
"422" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "greenwoodi" NA
"423" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "harenna" NA
"424" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "kivuana" NA
"425" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "lamottei" NA
"426" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "lanosa" NA
"427" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "latona" NA
"428" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "lucina" NA
"429" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "ludia" NA
"430" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "macarthuri" NA
"431" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "macmillani" NA
"432" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "macowi" NA
"433" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "manengubae" NA
"434" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "muricauda" NA
"435" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "mutesae" NA
"436" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "nana" NA
"437" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "nigripes" NA
"438" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "nigrofusca" NA
"439" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "nimbae" NA
"440" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "obscurior" NA
"441" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "parvipes" NA
"442" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "phaeura" NA
"443" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "picea" NA
"444" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "pitmani" NA
"445" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "polia" NA
"446" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "roosevelti" NA
"447" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "selina" NA
"448" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "smithii" NA
"449" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "stenocephala" NA
"450" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "suaveolens" 5
"451" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "tansaniana" NA
"452" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "tarella" NA
"453" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "telfordi" NA
"454" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "thalia" NA
"455" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "thomensis" NA
"456" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "voi" NA
"457" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "xantippe" NA
"458" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "zaphiri" NA
"459" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "zarudnyi" NA
"460" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "nigricans" 20
"461" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "bottegi" 3.5
"462" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "crossei" 8
"463" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "cyanea" 9.1
"464" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "dolichura" 5.5
"465" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "douceti" 4.3
"466" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "foxi" 21
"467" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "fulvastra" 10
"468" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "fuscomurina" 5.8
"469" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "gracilipes" 6.7
"470" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "grandiceps" 23
"471" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "longipes" 19.3
"472" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "lusitania" 2
"473" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "mariquensis" 10.3
"474" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "planiceps" 2.5
"475" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "poensis" 16.7
"476" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "russula" 6.4
"477" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "silacea" 7
"478" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "somalica" 11.5
"479" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "tarfayensis" 6.5
"480" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "theresae" 17.6
"481" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "viaria" 17
"482" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "whitakeri" 5.5
"483" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "wimmeri" 23.5
"484" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "yankariensis" 5
"485" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "maquassiensis" 6
"486" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "denti" 7
"487" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "elgonius" 6.5
"488" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "jacksoni" 7
"489" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "littoralis" 16
"490" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "luna" 14.5
"491" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "monax" 16
"492" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "montis" 14.5
"493" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "nanilla" 6.5
"494" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "niobe" 16
"495" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "pasha" 6.5
"496" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "raineyi" 14.5
"497" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "turba" 14.5
"498" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "ultima" 16
"499" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "zimmeri" 14.5
"500" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "usambarae" 9.7
"501" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "nigeriae" 23
"502" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "flavescens" 28.5
"503" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "hirta" 15.8
"504" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "fumosa" 14.5
"505" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "hildegardeae" 9.5
"506" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "maurisca" 14
"507" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "olivieri" 50.8
"508" "AF" "extant" "Insectivora" "Soricidae" "Crocidura" "religiosa" 7
"509" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "babaulti" NA
"510" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "blarina" NA
"511" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "eisentrauti" NA
"512" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "longicaudatus" NA
"513" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "okuensis" NA
"514" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "rumpii" NA
"515" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "schalleri" NA
"516" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "sclateri" NA
"517" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "tenuis" NA
"518" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "cafer" 12.3
"519" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "varius" 11.4
"520" "AF" "extant" "Insectivora" "Soricidae" "Myosorex" "geata" 9.4
"521" "AF" "extant" "Insectivora" "Soricidae" "Paracrocidura" "graueri" NA
"522" "AF" "extant" "Insectivora" "Soricidae" "Paracrocidura" "maxima" NA
"523" "AF" "extant" "Insectivora" "Soricidae" "Paracrocidura" "schoutedeni" 15
"524" "AF" "extant" "Insectivora" "Soricidae" "Ruwenzorisorex" "suncoides" 18.2
"525" "AF" "extant" "Insectivora" "Soricidae" "Scutisorex" "somereni" 91.5
"526" "AF" "extant" "Insectivora" "Soricidae" "Suncus" "murinus" 86.7
"527" "AF" "extant" "Insectivora" "Soricidae" "Suncus" "infinitesimus" 4.4
"528" "AF" "extant" "Insectivora" "Soricidae" "Suncus" "lixus" 8
"529" "AF" "extant" "Insectivora" "Soricidae" "Suncus" "remyi" 4
"530" "AF" "extant" "Insectivora" "Soricidae" "Suncus" "varilla" 5
"531" "AF" "extant" "Insectivora" "Soricidae" "Suncus" "etruscus" 1.8
"532" "AF" "extant" "Insectivora" "Soricidae" "Surdisorex" "norae" 9
"533" "AF" "extant" "Insectivora" "Soricidae" "Surdisorex" "polulus" 9
"534" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "granti" NA
"535" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "howelli" NA
"536" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "isabellae" NA
"537" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "johnstoni" NA
"538" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "morio" NA
"539" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "ollula" NA
"540" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "oriundus" NA
"541" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "lunaris" 18.5
"542" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "vulcanorum" 3.5
"543" "AF" "extant" "Insectivora" "Soricidae" "Sylvisorex" "megalura" 5.3
"544" "AF" "extant" "Insectivora" "Tenrecidae" "Micropotamogale" "ruwenzorii" 98.5
"545" "AF" "extant" "Insectivora" "Tenrecidae" "Micropotamogale" "lamottei" 69.6
"546" "AF" "extant" "Insectivora" "Tenrecidae" "Potamogale" "velox" 660
"547" "AF" "extant" "Lagomorpha" "Leporidae" "Bunolagus" "monticularis" 1750
"548" "AF" "extant" "Lagomorpha" "Leporidae" "Lepus" "fagani" NA
"549" "AF" "extant" "Lagomorpha" "Leporidae" "Lepus" "capensis" 1775
"550" "AF" "extant" "Lagomorpha" "Leporidae" "Lepus" "saxatilis" 2225
"551" "AF" "extant" "Lagomorpha" "Leporidae" "Lepus" "starcki" 2750
"552" "AF" "extant" "Lagomorpha" "Leporidae" "Lepus" "victoriae" 1750
"553" "AF" "extant" "Lagomorpha" "Leporidae" "Oryctolagus" "cuniculus" 2150
"554" "AF" "extant" "Lagomorpha" "Leporidae" "Poelagus" "marjorita" 2500
"555" "AF" "extant" "Lagomorpha" "Leporidae" "Pronolagus" "crassicaudatus" 2230
"556" "AF" "extant" "Lagomorpha" "Leporidae" "Pronolagus" "randensis" 2335
"557" "AF" "extant" "Lagomorpha" "Leporidae" "Pronolagus" "rupestris" 2250
"558" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "fuscus" NA
"559" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "brachyrhynchus" 47.5
"560" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "edwardii" 48
"561" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "fuscipes" 57
"562" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "intufi" 49.5
"563" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "myurus" 52.4
"564" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "rozeti" 48
"565" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "rupestris" 66.4
"566" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "revoili" 32.5
"567" "AF" "extant" "Macroscelidea" "Macroscelididae" "Elephantulus" "rufescens" 37.5
"568" "AF" "extant" "Macroscelidea" "Macroscelididae" "Macroscelides" "proboscideus" 38.2
"569" "AF" "extant" "Macroscelidea" "Macroscelididae" "Petrodromus" "tetradactylus" 187.5
"570" "AF" "extant" "Macroscelidea" "Macroscelididae" "Rhynchocyon" "chrysopygus" 540
"571" "AF" "extant" "Macroscelidea" "Macroscelididae" "Rhynchocyon" "cirnei" 490
"572" "AF" "extant" "Macroscelidea" "Macroscelididae" "Rhynchocyon" "petersi" 424
"573" "AF" "extant" "Perissodactyla" "Equidae" "Equus" "asinus" 164998.5
"574" "AF" "extant" "Perissodactyla" "Equidae" "Equus" "zebra" 286998.7
"575" "AF" "extant" "Perissodactyla" "Equidae" "Equus" "burchellii" 276000
"576" "AF" "extant" "Perissodactyla" "Equidae" "Equus" "caballus" 250000
"577" "AF" "extant" "Perissodactyla" "Equidae" "Equus" "grevyi" 407999.8
"578" "AF" "extinct" "Perissodactyla" "Equidae" "Equus" "capensis" 350000
"579" "AF" "historical" "Perissodactyla" "Equidae" "Equus" "quagga" 4e+05
"580" "AF" "extinct" "Perissodactyla" "Equidae" "Hipparion" "libycum" 150000
"581" "AF" "extant" "Perissodactyla" "Rhinocerotidae" "Ceratotherium" "simum" 2949986.3
"582" "AF" "extant" "Perissodactyla" "Rhinocerotidae" "Diceros" "bicornis" 1180510.9
"583" "AF" "extinct" "Perissodactyla" "Rhinocerotidae" "Stephanorhinus" "kirchbergensis " 2e+06
"584" "AF" "extant" "Pholidota" "Manidae" "Manis" "temminckii" 7179.9
"585" "AF" "extant" "Pholidota" "Manidae" "Manis" "tetradactyla" 2750
"586" "AF" "extant" "Pholidota" "Manidae" "Manis" "tricuspis" 2100
"587" "AF" "extant" "Pholidota" "Manidae" "Manis" "gigantea" 32999.7
"588" "AF" "extant" "Primates" "Cercopithecidae" "Allenopithecus" "nigroviridis" 4750
"589" "AF" "extant" "Primates" "Cercopithecidae" "Cercocebus" "galeritus" 7835
"590" "AF" "extant" "Primates" "Cercopithecidae" "Cercocebus" "torquatus" 7750
"591" "AF" "extant" "Primates" "Cercopithecidae" "Cercocebus" "agilis" 8000
"592" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "campbelli" 4100
"593" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "cephus" 3485
"594" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "neglectus" 5480
"595" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "nictitans" 5410
"596" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "pogonias" 3765
"597" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "diana" 4175
"598" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "erythrogaster" 2500
"599" "AF" "extant" "Primates" "Cercopithecidae" "Cercopithecus" "erythrotis" 3255
